id,subject,key,datetime,ip,Temperature,Pressure,Humidity,VoC,CO2,Altitude
266837,SPXEGN1TGSB2IKT9 | 1733459983,SPXEGN1TGSB2IKT9,2024-12-06 13:39:43,210.99.114.165,30.95,1015.1,14.92,428.01,25521.96,-15.47
266780,SPXEGN1TGSB2IKT9 | 1733459369,SPXEGN1TGSB2IKT9,2024-12-06 13:29:29,210.99.114.165,30.98,1015.03,15.1,432.73,26126.49,-15.06
266727,SPXEGN1TGSB2IKT9 | 1733458759,SPXEGN1TGSB2IKT9,2024-12-06 13:19:19,210.99.114.165,31.07,1014.95,15.08,427.46,25452.26,-14.06
266675,SPXEGN1TGSB2IKT9 | 1733458184,SPXEGN1TGSB2IKT9,2024-12-06 13:09:44,210.99.114.165,31.15,1014.81,14.96,435.55,26491.72,-12.73
266620,SPXEGN1TGSB2IKT9 | 1733457568,SPXEGN1TGSB2IKT9,2024-12-06 12:59:28,210.99.114.165,31.13,1014.86,14.93,434.7,26381.47,-13.48
266568,SPXEGN1TGSB2IKT9 | 1733456997,SPXEGN1TGSB2IKT9,2024-12-06 12:49:57,210.99.114.165,31.06,1014.9,14.93,436.41,26602.86,-13.81
266510,SPXEGN1TGSB2IKT9 | 1733456383,SPXEGN1TGSB2IKT9,2024-12-06 12:39:43,210.99.114.165,30.98,1014.9,15.08,436.41,26602.86,-13.81
266454,SPXEGN1TGSB2IKT9 | 1733455764,SPXEGN1TGSB2IKT9,2024-12-06 12:29:24,210.99.114.165,30.88,1014.95,15.14,435.55,26491.72,-14.14
266402,SPXEGN1TGSB2IKT9 | 1733455195,SPXEGN1TGSB2IKT9,2024-12-06 12:19:55,210.99.114.165,30.83,1014.99,15.23,436.41,26602.86,-14.39
266362,SPXEGN1TGSB2IKT9 | 1733454759,SPXEGN1TGSB2IKT9,2024-12-06 12:12:39,210.99.114.165,30.76,1015.01,15.3,435.55,26491.72,-14.73
266346,SPXEGN1TGSB2IKT9 | 1733454585,SPXEGN1TGSB2IKT9,2024-12-06 12:09:45,210.99.114.165,30.74,1015.05,15.32,434.98,26418.11,-15.06
266290,SPXEGN1TGSB2IKT9 | 1733453976,SPXEGN1TGSB2IKT9,2024-12-06 11:59:36,210.99.114.165,30.67,1015.12,15.42,436.12,26565.7,-15.56
266236,SPXEGN1TGSB2IKT9 | 1733453361,SPXEGN1TGSB2IKT9,2024-12-06 11:49:21,210.99.114.165,30.6,1015.23,15.48,436.98,26677.26,-16.39
266181,SPXEGN1TGSB2IKT9 | 1733452757,SPXEGN1TGSB2IKT9,2024-12-06 11:39:17,210.99.114.165,30.5,1015.38,15.57,441.32,27244.89,-17.72
266127,SPXEGN1TGSB2IKT9 | 1733452158,SPXEGN1TGSB2IKT9,2024-12-06 11:29:18,210.99.114.165,30.41,1015.39,15.6,439.57,27015.69,-17.89
266074,SPXEGN1TGSB2IKT9 | 1733451558,SPXEGN1TGSB2IKT9,2024-12-06 11:19:18,210.99.114.165,30.3,1015.51,15.65,439.86,27053.69,-18.72
266021,SPXEGN1TGSB2IKT9 | 1733450989,SPXEGN1TGSB2IKT9,2024-12-06 11:09:49,210.99.114.165,30.2,1015.5,15.75,441.61,27283.31,-18.63
265965,SPXEGN1TGSB2IKT9 | 1733450376,SPXEGN1TGSB2IKT9,2024-12-06 10:59:36,210.99.114.165,30.11,1015.65,15.82,443.08,27476.78,-19.96
265910,SPXEGN1TGSB2IKT9 | 1733449765,SPXEGN1TGSB2IKT9,2024-12-06 10:49:25,210.99.114.165,29.97,1015.64,15.9,447.84,28109.43,-19.96
265859,SPXEGN1TGSB2IKT9 | 1733449196,SPXEGN1TGSB2IKT9,2024-12-06 10:39:56,210.99.114.165,29.85,1015.66,15.93,448.74,28230.38,-20.05
265805,SPXEGN1TGSB2IKT9 | 1733448585,SPXEGN1TGSB2IKT9,2024-12-06 10:29:45,210.99.114.165,29.74,1015.56,15.99,446.94,27989.27,-19.21
265750,SPXEGN1TGSB2IKT9 | 1733447975,SPXEGN1TGSB2IKT9,2024-12-06 10:19:35,210.99.114.165,29.64,1015.55,16.08,447.24,28029.16,-19.05
265694,SPXEGN1TGSB2IKT9 | 1733447362,SPXEGN1TGSB2IKT9,2024-12-06 10:09:22,210.99.114.165,29.53,1015.53,16.11,454.86,29056.37,-18.97
265642,SPXEGN1TGSB2IKT9 | 1733446792,SPXEGN1TGSB2IKT9,2024-12-06 09:59:52,210.99.114.165,29.4,1015.51,16.2,452.4,28721.79,-19.05
265586,SPXEGN1TGSB2IKT9 | 1733446179,SPXEGN1TGSB2IKT9,2024-12-06 09:49:39,210.99.114.165,29.27,1015.39,16.25,454.86,29056.37,-17.97
265531,SPXEGN1TGSB2IKT9 | 1733445570,SPXEGN1TGSB2IKT9,2024-12-06 09:39:30,210.99.114.165,29.14,1015.3,16.31,458.93,29612.17,-17.22
265476,SPXEGN1TGSB2IKT9 | 1733444961,SPXEGN1TGSB2IKT9,2024-12-06 09:29:21,210.99.114.165,29.02,1015.22,16.35,461.48,29961.88,-16.31
265424,SPXEGN1TGSB2IKT9 | 1733444394,SPXEGN1TGSB2IKT9,2024-12-06 09:19:54,210.99.114.165,29.01,1015.24,16.37,464.05,30317.55,-16.64
265368,SPXEGN1TGSB2IKT9 | 1733443781,SPXEGN1TGSB2IKT9,2024-12-06 09:09:41,210.99.114.165,28.79,1015.17,16.51,470.93,31280.79,-15.97
265312,SPXEGN1TGSB2IKT9 | 1733443166,SPXEGN1TGSB2IKT9,2024-12-06 08:59:26,210.99.114.165,28.43,1015.12,16.65,468.28,30908.63,-15.64
265261,SPXEGN1TGSB2IKT9 | 1733442597,SPXEGN1TGSB2IKT9,2024-12-06 08:49:57,210.99.114.165,28.22,1015.14,16.75,476.31,32044.72,-15.72
265205,SPXEGN1TGSB2IKT9 | 1733441985,SPXEGN1TGSB2IKT9,2024-12-06 08:39:45,210.99.114.165,27.94,1015.01,16.87,478.7,32387.37,-14.56
265149,SPXEGN1TGSB2IKT9 | 1733441374,SPXEGN1TGSB2IKT9,2024-12-06 08:29:34,210.99.114.165,27.63,1014.9,17.23,483.91,33139.91,-13.81
265093,SPXEGN1TGSB2IKT9 | 1733440761,SPXEGN1TGSB2IKT9,2024-12-06 08:19:21,210.99.114.165,27.56,1014.71,16.85,484.97,33293.47,-12.15
265039,SPXEGN1TGSB2IKT9 | 1733440158,SPXEGN1TGSB2IKT9,2024-12-06 08:09:18,210.99.114.165,27.52,1014.69,17.48,484.97,33293.47,-11.9
264988,SPXEGN1TGSB2IKT9 | 1733439588,SPXEGN1TGSB2IKT9,2024-12-06 07:59:48,210.99.114.165,27.47,1014.52,17.94,499.13,35386.84,-10.73
264932,SPXEGN1TGSB2IKT9 | 1733438977,SPXEGN1TGSB2IKT9,2024-12-06 07:49:37,210.99.114.165,27.39,1014.46,15.83,503.65,36069.39,-10.24
264876,SPXEGN1TGSB2IKT9 | 1733438360,SPXEGN1TGSB2IKT9,2024-12-06 07:39:20,210.99.114.165,27.3,1014.42,15.61,500.25,35555.65,-9.65
264824,SPXEGN1TGSB2IKT9 | 1733437791,SPXEGN1TGSB2IKT9,2024-12-06 07:29:51,210.99.114.165,27.28,1014.34,15.25,488.16,33760.28,-9.24
264774,SPXEGN1TGSB2IKT9 | 1733437159,SPXEGN1TGSB2IKT9,2024-12-06 07:19:19,210.99.114.165,27.25,1014.19,15.18,482.16,32886.36,-7.74
264739,SPXEGN1TGSB2IKT9 | 1733436563,SPXEGN1TGSB2IKT9,2024-12-06 07:09:23,210.99.114.165,27.16,1014.19,15.14,498.01,35219.18,-7.82
264692,SPXEGN1TGSB2IKT9 | 1733435970,SPXEGN1TGSB2IKT9,2024-12-06 06:59:30,210.99.114.165,27.23,1014.1,15.07,494.68,34722.92,-7.24
264640,SPXEGN1TGSB2IKT9 | 1733435367,SPXEGN1TGSB2IKT9,2024-12-06 06:49:27,210.99.114.165,27.33,1014.09,15.34,479.74,32536.0,-6.99
264592,SPXEGN1TGSB2IKT9 | 1733434792,SPXEGN1TGSB2IKT9,2024-12-06 06:39:52,210.99.114.165,27.41,1014.07,15.61,469.93,31140.45,-6.83
264542,SPXEGN1TGSB2IKT9 | 1733434161,SPXEGN1TGSB2IKT9,2024-12-06 06:29:21,210.99.114.165,27.47,1013.98,15.99,457.05,29353.82,-6.16
264496,SPXEGN1TGSB2IKT9 | 1733433577,SPXEGN1TGSB2IKT9,2024-12-06 06:19:37,210.99.114.165,27.55,1013.87,16.31,447.24,28029.16,-5.24
264448,SPXEGN1TGSB2IKT9 | 1733432981,SPXEGN1TGSB2IKT9,2024-12-06 06:09:41,210.99.114.165,27.66,1013.73,16.77,439.28,26977.85,-4.08
264399,SPXEGN1TGSB2IKT9 | 1733432396,SPXEGN1TGSB2IKT9,2024-12-06 05:59:56,210.99.114.165,27.79,1013.76,17.22,430.49,25839.46,-4.33
264347,SPXEGN1TGSB2IKT9 | 1733431774,SPXEGN1TGSB2IKT9,2024-12-06 05:49:34,210.99.114.165,27.84,1013.68,17.78,427.46,25452.26,-3.58
264295,SPXEGN1TGSB2IKT9 | 1733431173,SPXEGN1TGSB2IKT9,2024-12-06 05:39:33,210.99.114.165,27.89,1013.74,17.8,424.46,25073.33,-4.0
264250,SPXEGN1TGSB2IKT9 | 1733430593,SPXEGN1TGSB2IKT9,2024-12-06 05:29:53,210.99.114.165,27.91,1013.74,17.88,424.46,25073.33,-4.16
264199,SPXEGN1TGSB2IKT9 | 1733429958,SPXEGN1TGSB2IKT9,2024-12-06 05:19:18,210.99.114.165,27.89,1013.78,17.96,423.92,25005.26,-4.49
264147,SPXEGN1TGSB2IKT9 | 1733429360,SPXEGN1TGSB2IKT9,2024-12-06 05:09:20,210.99.114.165,27.91,1013.83,18.01,420.18,24536.45,-4.91
264101,SPXEGN1TGSB2IKT9 | 1733428791,SPXEGN1TGSB2IKT9,2024-12-06 04:59:51,210.99.114.165,27.93,1013.84,18.06,419.39,24437.62,-5.08
264049,SPXEGN1TGSB2IKT9 | 1733428186,SPXEGN1TGSB2IKT9,2024-12-06 04:49:46,210.99.114.165,27.96,1013.87,18.1,415.73,23984.12,-5.33
263996,SPXEGN1TGSB2IKT9 | 1733427571,SPXEGN1TGSB2IKT9,2024-12-06 04:39:31,210.99.114.165,27.98,1013.87,18.17,414.95,23888.53,-5.24
263946,SPXEGN1TGSB2IKT9 | 1733426972,SPXEGN1TGSB2IKT9,2024-12-06 04:29:32,210.99.114.165,27.99,1013.85,18.22,418.6,24339.5,-4.99
263895,SPXEGN1TGSB2IKT9 | 1733426366,SPXEGN1TGSB2IKT9,2024-12-06 04:19:26,210.99.114.165,28.0,1013.81,18.23,415.73,23984.12,-4.66
263844,SPXEGN1TGSB2IKT9 | 1733425761,SPXEGN1TGSB2IKT9,2024-12-06 04:09:21,210.99.114.165,28.04,1013.79,18.24,416.25,24048.17,-4.58
263793,SPXEGN1TGSB2IKT9 | 1733425161,SPXEGN1TGSB2IKT9,2024-12-06 03:59:21,210.99.114.165,28.08,1013.72,18.26,411.88,23511.49,-4.0
263744,SPXEGN1TGSB2IKT9 | 1733424585,SPXEGN1TGSB2IKT9,2024-12-06 03:49:45,210.99.114.165,28.09,1013.71,18.32,408.35,23082.44,-3.83
263692,SPXEGN1TGSB2IKT9 | 1733423973,SPXEGN1TGSB2IKT9,2024-12-06 03:39:33,210.99.114.165,28.11,1013.7,18.36,401.71,22286.23,-3.91
263645,SPXEGN1TGSB2IKT9 | 1733423393,SPXEGN1TGSB2IKT9,2024-12-06 03:29:53,210.99.114.165,28.15,1013.68,18.39,399.78,22058.01,-3.75
263598,SPXEGN1TGSB2IKT9 | 1733422775,SPXEGN1TGSB2IKT9,2024-12-06 03:19:35,210.99.114.165,28.12,1013.53,18.49,401.71,22286.23,-2.41
263555,SPXEGN1TGSB2IKT9 | 1733422199,SPXEGN1TGSB2IKT9,2024-12-06 03:09:59,210.99.114.165,28.1,1013.34,18.58,410.36,23326.18,-0.83
263504,SPXEGN1TGSB2IKT9 | 1733421586,SPXEGN1TGSB2IKT9,2024-12-06 02:59:46,210.99.114.165,28.14,1013.32,18.62,415.21,23920.29,-0.75
263448,SPXEGN1TGSB2IKT9 | 1733420976,SPXEGN1TGSB2IKT9,2024-12-06 02:49:36,210.99.114.165,28.15,1013.26,18.67,409.6,23234.35,-0.08
263392,SPXEGN1TGSB2IKT9 | 1733420362,SPXEGN1TGSB2IKT9,2024-12-06 02:39:22,210.99.114.165,28.17,1013.16,18.72,406.61,22872.12,0.67
263340,SPXEGN1TGSB2IKT9 | 1733419792,SPXEGN1TGSB2IKT9,2024-12-06 02:29:52,210.99.114.165,28.2,1013.08,18.73,409.85,23264.94,1.42
263284,SPXEGN1TGSB2IKT9 | 1733419173,SPXEGN1TGSB2IKT9,2024-12-06 02:19:33,210.99.114.165,28.22,1012.9,18.77,409.35,23203.9,2.91
263232,SPXEGN1TGSB2IKT9 | 1733418598,SPXEGN1TGSB2IKT9,2024-12-06 02:09:58,210.99.114.165,28.23,1012.78,18.81,407.35,22961.9,3.83
263175,SPXEGN1TGSB2IKT9 | 1733417980,SPXEGN1TGSB2IKT9,2024-12-06 01:59:40,210.99.114.165,28.26,1012.7,18.84,407.35,22961.9,4.5
263120,SPXEGN1TGSB2IKT9 | 1733417367,SPXEGN1TGSB2IKT9,2024-12-06 01:49:27,210.99.114.165,28.29,1012.63,18.87,403.41,22488.79,5.16
263067,SPXEGN1TGSB2IKT9 | 1733416798,SPXEGN1TGSB2IKT9,2024-12-06 01:39:58,210.99.114.165,28.33,1012.66,18.87,406.36,22842.28,5.0
263015,SPXEGN1TGSB2IKT9 | 1733416197,SPXEGN1TGSB2IKT9,2024-12-06 01:29:57,210.99.114.165,28.34,1012.54,18.91,399.06,21973.24,5.91
262959,SPXEGN1TGSB2IKT9 | 1733415585,SPXEGN1TGSB2IKT9,2024-12-06 01:19:45,210.99.114.165,28.38,1012.52,18.89,400.02,22086.27,6.0
262903,SPXEGN1TGSB2IKT9 | 1733414973,SPXEGN1TGSB2IKT9,2024-12-06 01:09:33,210.99.114.165,28.41,1012.42,18.89,398.82,21945.05,6.75
262851,SPXEGN1TGSB2IKT9 | 1733414396,SPXEGN1TGSB2IKT9,2024-12-06 00:59:56,210.99.114.165,28.42,1012.26,18.91,398.82,21945.05,8.08
262795,SPXEGN1TGSB2IKT9 | 1733413781,SPXEGN1TGSB2IKT9,2024-12-06 00:49:41,210.99.114.165,28.43,1012.27,18.9,399.06,21973.24,8.25
262738,SPXEGN1TGSB2IKT9 | 1733413167,SPXEGN1TGSB2IKT9,2024-12-06 00:39:27,210.99.114.165,28.45,1012.06,18.87,396.92,21721.78,9.83
262682,SPXEGN1TGSB2IKT9 | 1733412556,SPXEGN1TGSB2IKT9,2024-12-06 00:29:16,210.99.114.165,28.46,1011.9,18.85,395.04,21501.77,11.25
262632,SPXEGN1TGSB2IKT9 | 1733411986,SPXEGN1TGSB2IKT9,2024-12-06 00:19:46,210.99.114.165,28.47,1011.72,18.85,395.28,21529.08,12.75
262577,SPXEGN1TGSB2IKT9 | 1733411369,SPXEGN1TGSB2IKT9,2024-12-06 00:09:29,210.99.114.165,28.49,1011.74,18.88,394.81,21474.48,12.58
262520,SPXEGN1TGSB2IKT9 | 1733410755,SPXEGN1TGSB2IKT9,2024-12-05 23:59:15,210.99.114.165,28.53,1011.65,18.87,391.79,21124.32,13.25
262485,SPXEGN1TGSB2IKT9 | 1733410364,SPXEGN1TGSB2IKT9,2024-12-05 23:52:44,210.99.114.165,28.55,1011.59,18.87,392.02,21151.03,13.75
262468,SPXEGN1TGSB2IKT9 | 1733410189,SPXEGN1TGSB2IKT9,2024-12-05 23:49:49,210.99.114.165,28.56,1011.57,18.85,390.19,20939.28,13.83
262432,SPXEGN1TGSB2IKT9 | 1733409793,SPXEGN1TGSB2IKT9,2024-12-05 23:43:13,210.99.114.165,28.57,1011.67,18.86,389.51,20860.63,13.08
262412,SPXEGN1TGSB2IKT9 | 1733409570,SPXEGN1TGSB2IKT9,2024-12-05 23:39:30,210.99.114.165,28.59,1011.61,18.86,389.28,20834.44,13.58
262376,SPXEGN1TGSB2IKT9 | 1733409176,SPXEGN1TGSB2IKT9,2024-12-05 23:32:56,210.99.114.165,28.6,1011.53,18.86,388.82,20782.47,14.33
262356,SPXEGN1TGSB2IKT9 | 1733408959,SPXEGN1TGSB2IKT9,2024-12-05 23:29:19,210.99.114.165,28.61,1011.55,18.86,387.92,20678.83,14.25
262324,SPXEGN1TGSB2IKT9 | 1733408607,SPXEGN1TGSB2IKT9,2024-12-05 23:23:27,210.99.114.165,28.61,1011.7,18.88,387.69,20652.99,12.83
262304,SPXEGN1TGSB2IKT9 | 1733408386,SPXEGN1TGSB2IKT9,2024-12-05 23:19:46,210.99.114.165,28.62,1011.71,18.86,387.92,20678.83,12.91
262268,SPXEGN1TGSB2IKT9 | 1733407991,SPXEGN1TGSB2IKT9,2024-12-05 23:13:11,210.99.114.165,28.65,1011.71,18.84,387.69,20652.99,12.91
262248,SPXEGN1TGSB2IKT9 | 1733407772,SPXEGN1TGSB2IKT9,2024-12-05 23:09:32,210.99.114.165,28.66,1011.81,18.84,385.9,20448.35,12.0
262212,SPXEGN1TGSB2IKT9 | 1733407380,SPXEGN1TGSB2IKT9,2024-12-05 23:03:00,210.99.114.165,28.66,1011.87,18.86,386.79,20550.37,11.5
262192,SPXEGN1TGSB2IKT9 | 1733407161,SPXEGN1TGSB2IKT9,2024-12-05 22:59:21,210.99.114.165,28.67,1011.95,18.87,385.01,20347.15,10.83
262156,SPXEGN1TGSB2IKT9 | 1733406770,SPXEGN1TGSB2IKT9,2024-12-05 22:52:50,210.99.114.165,28.68,1011.94,18.86,383.02,20122.05,10.83
262140,SPXEGN1TGSB2IKT9 | 1733406595,SPXEGN1TGSB2IKT9,2024-12-05 22:49:55,210.99.114.165,28.69,1011.92,18.85,383.46,20171.71,11.08
262104,SPXEGN1TGSB2IKT9 | 1733406202,SPXEGN1TGSB2IKT9,2024-12-05 22:43:22,210.99.114.165,28.7,1011.92,18.84,382.58,20072.46,11.0
262085,SPXEGN1TGSB2IKT9 | 1733405983,SPXEGN1TGSB2IKT9,2024-12-05 22:39:43,210.99.114.165,28.72,1011.84,18.81,383.46,20171.71,11.5
262049,SPXEGN1TGSB2IKT9 | 1733405592,SPXEGN1TGSB2IKT9,2024-12-05 22:33:12,210.99.114.165,28.74,1011.66,18.78,383.68,20196.68,13.08
262029,SPXEGN1TGSB2IKT9 | 1733405373,SPXEGN1TGSB2IKT9,2024-12-05 22:29:33,210.99.114.165,28.76,1011.65,18.78,382.14,20023.14,13.33
261993,SPXEGN1TGSB2IKT9 | 1733404981,SPXEGN1TGSB2IKT9,2024-12-05 22:23:01,210.99.114.165,28.77,1011.6,18.78,383.24,20146.87,13.66
261973,SPXEGN1TGSB2IKT9 | 1733404762,SPXEGN1TGSB2IKT9,2024-12-05 22:19:22,210.99.114.165,28.79,1011.58,18.76,384.12,20246.66,13.91
261937,SPXEGN1TGSB2IKT9 | 1733404369,SPXEGN1TGSB2IKT9,2024-12-05 22:12:49,210.99.114.165,28.81,1011.65,18.72,382.58,20072.46,13.33
261921,SPXEGN1TGSB2IKT9 | 1733404193,SPXEGN1TGSB2IKT9,2024-12-05 22:09:53,210.99.114.165,28.82,1011.64,18.71,381.05,19900.47,13.25
261885,SPXEGN1TGSB2IKT9 | 1733403802,SPXEGN1TGSB2IKT9,2024-12-05 22:03:22,210.99.114.165,28.84,1011.62,18.74,380.61,19851.71,13.58
261868,SPXEGN1TGSB2IKT9 | 1733403584,SPXEGN1TGSB2IKT9,2024-12-05 21:59:44,210.99.114.165,28.86,1011.62,18.75,376.43,19386.06,13.5
261832,SPXEGN1TGSB2IKT9 | 1733403191,SPXEGN1TGSB2IKT9,2024-12-05 21:53:11,210.99.114.165,28.9,1011.65,18.76,375.14,19243.45,13.41
261812,SPXEGN1TGSB2IKT9 | 1733402972,SPXEGN1TGSB2IKT9,2024-12-05 21:49:32,210.99.114.165,28.92,1011.58,18.75,374.28,19149.18,13.91
261776,SPXEGN1TGSB2IKT9 | 1733402575,SPXEGN1TGSB2IKT9,2024-12-05 21:42:55,210.99.114.165,28.96,1011.45,18.75,374.71,19196.28,14.91
261760,SPXEGN1TGSB2IKT9 | 1733402399,SPXEGN1TGSB2IKT9,2024-12-05 21:39:59,210.99.114.165,28.99,1011.36,18.73,374.28,19149.18,15.58
261720,SPXEGN1TGSB2IKT9 | 1733401963,SPXEGN1TGSB2IKT9,2024-12-05 21:32:43,210.99.114.165,29.06,1011.41,18.74,374.71,19196.28,15.33
261704,SPXEGN1TGSB2IKT9 | 1733401788,SPXEGN1TGSB2IKT9,2024-12-05 21:29:48,210.99.114.165,29.08,1011.44,18.73,372.16,18916.41,15.08
261668,SPXEGN1TGSB2IKT9 | 1733401393,SPXEGN1TGSB2IKT9,2024-12-05 21:23:13,210.99.114.165,29.15,1011.4,18.65,373.43,19055.59,15.33
261648,SPXEGN1TGSB2IKT9 | 1733401168,SPXEGN1TGSB2IKT9,2024-12-05 21:19:28,210.99.114.165,29.21,1011.39,18.6,375.14,19243.45,15.41
261612,SPXEGN1TGSB2IKT9 | 1733400776,SPXEGN1TGSB2IKT9,2024-12-05 21:12:56,210.99.114.165,29.3,1011.4,18.56,376.86,19433.9,15.33
261592,SPXEGN1TGSB2IKT9 | 1733400556,SPXEGN1TGSB2IKT9,2024-12-05 21:09:16,210.99.114.165,29.35,1011.39,18.52,374.71,19196.28,15.41
261556,SPXEGN1TGSB2IKT9 | 1733400166,SPXEGN1TGSB2IKT9,2024-12-05 21:02:46,210.99.114.165,29.33,1011.37,18.58,376.43,19386.06,15.75
261537,SPXEGN1TGSB2IKT9 | 1733399959,SPXEGN1TGSB2IKT9,2024-12-05 20:59:19,210.99.114.165,29.27,1011.33,18.63,376.0,19338.39,15.83
261501,SPXEGN1TGSB2IKT9 | 1733399564,SPXEGN1TGSB2IKT9,2024-12-05 20:52:44,210.99.114.165,29.18,1011.3,18.62,377.3,19482.03,16.25
261485,SPXEGN1TGSB2IKT9 | 1733399390,SPXEGN1TGSB2IKT9,2024-12-05 20:49:50,210.99.114.165,29.19,1011.32,18.62,377.3,19482.03,16.0
261450,SPXEGN1TGSB2IKT9 | 1733399001,SPXEGN1TGSB2IKT9,2024-12-05 20:43:21,210.99.114.165,29.22,1011.26,18.6,373.86,19102.36,16.5
261430,SPXEGN1TGSB2IKT9 | 1733398780,SPXEGN1TGSB2IKT9,2024-12-05 20:39:40,210.99.114.165,29.24,1011.19,18.6,373.43,19055.59,17.08
261394,SPXEGN1TGSB2IKT9 | 1733398387,SPXEGN1TGSB2IKT9,2024-12-05 20:33:07,210.99.114.165,29.25,1011.1,18.6,373.01,19009.1,17.92
261374,SPXEGN1TGSB2IKT9 | 1733398168,SPXEGN1TGSB2IKT9,2024-12-05 20:29:28,210.99.114.165,29.27,1011.03,18.58,373.01,19009.1,18.5
261322,SPXEGN1TGSB2IKT9 | 1733397599,SPXEGN1TGSB2IKT9,2024-12-05 20:19:59,210.99.114.165,29.33,1010.95,18.58,372.58,18962.67,19.17
261266,SPXEGN1TGSB2IKT9 | 1733396987,SPXEGN1TGSB2IKT9,2024-12-05 20:09:47,210.99.114.165,29.39,1010.85,18.51,371.32,18824.49,20.0
261210,SPXEGN1TGSB2IKT9 | 1733396376,SPXEGN1TGSB2IKT9,2024-12-05 19:59:36,210.99.114.165,29.46,1010.78,18.44,369.64,18642.53,20.42
261155,SPXEGN1TGSB2IKT9 | 1733395767,SPXEGN1TGSB2IKT9,2024-12-05 19:49:27,210.99.114.165,29.52,1010.77,18.39,374.71,19196.28,20.58
261100,SPXEGN1TGSB2IKT9 | 1733395156,SPXEGN1TGSB2IKT9,2024-12-05 19:39:16,210.99.114.165,29.58,1010.64,18.36,368.81,18552.49,21.75
261047,SPXEGN1TGSB2IKT9 | 1733394591,SPXEGN1TGSB2IKT9,2024-12-05 19:29:51,210.99.114.165,29.65,1010.55,18.31,371.74,18870.42,22.42
260991,SPXEGN1TGSB2IKT9 | 1733393977,SPXEGN1TGSB2IKT9,2024-12-05 19:19:37,210.99.114.165,29.71,1010.5,18.27,365.53,18198.49,22.75
260938,SPXEGN1TGSB2IKT9 | 1733393366,SPXEGN1TGSB2IKT9,2024-12-05 19:09:26,210.99.114.165,29.78,1010.44,18.27,367.16,18374.25,23.42
260886,SPXEGN1TGSB2IKT9 | 1733392799,SPXEGN1TGSB2IKT9,2024-12-05 18:59:59,210.99.114.165,29.85,1010.5,18.15,370.9,18778.73,22.84
260830,SPXEGN1TGSB2IKT9 | 1733392190,SPXEGN1TGSB2IKT9,2024-12-05 18:49:50,210.99.114.165,29.95,1010.5,18.11,365.93,18242.24,22.92
260774,SPXEGN1TGSB2IKT9 | 1733391578,SPXEGN1TGSB2IKT9,2024-12-05 18:39:38,210.99.114.165,30.03,1010.37,18.09,367.99,18463.1,23.92
260718,SPXEGN1TGSB2IKT9 | 1733390965,SPXEGN1TGSB2IKT9,2024-12-05 18:29:25,210.99.114.165,30.11,1010.3,17.92,369.23,18597.43,24.42
260666,SPXEGN1TGSB2IKT9 | 1733390397,SPXEGN1TGSB2IKT9,2024-12-05 18:19:57,210.99.114.165,30.21,1010.24,17.78,370.48,18733.24,25.09
260610,SPXEGN1TGSB2IKT9 | 1733389786,SPXEGN1TGSB2IKT9,2024-12-05 18:09:46,210.99.114.165,30.27,1010.29,17.74,369.23,18597.43,24.51
260554,SPXEGN1TGSB2IKT9 | 1733389176,SPXEGN1TGSB2IKT9,2024-12-05 17:59:36,210.99.114.165,30.34,1010.32,17.6,370.06,18687.8,24.42
260498,SPXEGN1TGSB2IKT9 | 1733388564,SPXEGN1TGSB2IKT9,2024-12-05 17:49:24,210.99.114.165,30.43,1010.27,17.52,371.32,18824.49,24.67
260446,SPXEGN1TGSB2IKT9 | 1733387997,SPXEGN1TGSB2IKT9,2024-12-05 17:39:57,210.99.114.165,30.53,1010.37,17.39,372.58,18962.67,24.09
260422,SPXEGN1TGSB2IKT9 | 1733387734,SPXEGN1TGSB2IKT9,2024-12-05 17:35:34,210.99.114.165,30.57,1010.34,17.34,373.86,19102.36,24.09
260391,SPXEGN1TGSB2IKT9 | 1733387394,SPXEGN1TGSB2IKT9,2024-12-05 17:29:54,210.99.114.165,30.63,1010.51,17.32,373.86,19102.36,22.67
260367,SPXEGN1TGSB2IKT9 | 1733387131,SPXEGN1TGSB2IKT9,2024-12-05 17:25:31,210.99.114.165,30.62,1010.59,17.34,374.71,19196.28,22.34
260335,SPXEGN1TGSB2IKT9 | 1733386780,SPXEGN1TGSB2IKT9,2024-12-05 17:19:40,210.99.114.165,30.61,1010.63,17.25,374.71,19196.28,21.84
260315,SPXEGN1TGSB2IKT9 | 1733386559,SPXEGN1TGSB2IKT9,2024-12-05 17:15:59,210.99.114.165,30.59,1010.67,17.2,373.43,19055.59,21.42
260279,SPXEGN1TGSB2IKT9 | 1733386165,SPXEGN1TGSB2IKT9,2024-12-05 17:09:25,210.99.114.165,30.63,1010.55,17.12,375.57,19290.78,22.5
260259,SPXEGN1TGSB2IKT9 | 1733385947,SPXEGN1TGSB2IKT9,2024-12-05 17:05:47,210.99.114.165,30.62,1010.36,17.1,381.27,19924.93,23.59
260227,SPXEGN1TGSB2IKT9 | 1733385595,SPXEGN1TGSB2IKT9,2024-12-05 16:59:55,210.99.114.165,30.59,1009.94,17.03,378.17,19578.67,27.09
260203,SPXEGN1TGSB2IKT9 | 1733385334,SPXEGN1TGSB2IKT9,2024-12-05 16:55:34,210.99.114.165,30.62,1009.74,17.01,376.86,19433.9,29.26
